"year","doy","hour","solar","temp","rh","windspeed","precip","doy_time","time_zone_offset"
2019,165,11,1840.85238575847,19.3705523608202,0.935554793044161,1,0.306916666666667,3971,-6
2019,165,12,1862.99999993035,21.3,0.9137265507269,1,0.306916666666667,3972,-6
2019,165,13,1840.85238575847,22.9568542494924,0.879002831689261,1,0.306916666666667,3973,-6
2019,165,14,1764.87713623679,24.2282032302755,0.83375,1,0.306916666666667,3974,-6
2019,165,15,1594.59448803026,25.0274066103125,0.781051961354901,1,0.306916666666667,3975,-6
2019,165,16,1187.26190191886,25.3,0.7245,1,0.306916666666667,3976,-6
2019,165,17,67.4326888359704,25.0274066103125,0.667948038645099,1,0.306916666666667,3977,-6
2019,165,18,0,24.2282032302755,0.61525,1,0.306916666666667,3978,-6
2019,165,19,0,22.9568542494924,0.569997168310739,1,0.306916666666667,3979,-6
2019,165,20,0,21.3,0.5352734492731,1,0.306916666666667,3980,-6
2019,165,21,0,19.3705523608202,0.513445206955839,1,0.306916666666667,3981,-6
2019,165,22,0,17.3,0.506,1,0.306916666666667,3982,-6
2019,165,23,0,15.2294476391798,0.513445206955839,1,0.306916666666667,3983,-6
2019,166,0,0,15.5,0.74380419288182,1,0.9525,3984,-6
2019,166,1,0,14.2159379566434,0.761364700678887,1,0.9525,3985,-6
2019,166,2,0,13.2306424965365,0.78425,1,0.9525,3986,-6
2019,166,3,0,12.6112598770078,0.810900495516171,1,0.9525,3987,-6
2019,166,4,0,12.4,0.8395,1,0.9525,3988,-6
2019,166,5,0,12.6112598770078,0.868099504483829,1,0.9525,3989,-6
2019,166,6,0,13.2306424965365,0.89475,1,0.9525,3990,-6
2019,166,7,46.6728819364591,14.2159379566434,0.917635299321113,1,0.9525,3991,-6
2019,166,8,644.688765133537,15.5,0.935195807118181,1,0.9525,3992,-6
2019,166,9,858.720806973447,16.9953219203644,0.946234803804942,1,0.9525,3993,-6
2019,166,10,948.592241737022,18.6,0.95,1,0.9525,3994,-6
2019,166,11,988.775812938275,20.2046780796356,0.946234803804942,1,0.9525,3995,-6
2019,166,12,1000.49999996267,21.7,0.935195807118181,1,0.9525,3996,-6
2019,166,13,988.775812938275,22.9840620433566,0.917635299321113,1,0.9525,3997,-6
2019,166,14,948.592241737022,23.9693575034635,0.89475,1,0.9525,3998,-6
2019,166,15,858.720806973447,24.5887401229922,0.868099504483829,1,0.9525,3999,-6
2019,166,16,644.688765133537,24.8,0.8395,1,0.9525,4000,-6
2019,166,17,46.6728819364591,24.5887401229922,0.810900495516171,1,0.9525,4001,-6
2019,166,18,0,23.9693575034635,0.78425,1,0.9525,4002,-6
2019,166,19,0,22.9840620433566,0.761364700678887,1,0.9525,4003,-6
2019,166,20,0,21.7,0.74380419288182,1,0.9525,4004,-6
2019,166,21,0,20.2046780796356,0.732765196195058,1,0.9525,4005,-6
2019,166,22,0,18.6,0.729,1,0.9525,4006,-6
2019,166,23,0,16.9953219203644,0.732765196195058,1,0.9525,4007,-6
2019,167,0,0,16.25,0.604522160579064,1,0,4008,-6
2019,167,1,0,14.7795418535755,0.634796158183963,1,0,4009,-6
2019,167,2,0,13.6512196331305,0.67425,1,0,4010,-6
2019,167,3,0,12.9419266333476,0.72019497190797,1,0,4011,-6
2019,167,4,0,12.7,0.7695,1,0,4012,-6
2019,167,5,0,12.9419266333476,0.81880502809203,1,0,4013,-6
2019,167,6,0,13.6512196331305,0.86475,1,0,4014,-6
2019,167,7,99.1685318751288,14.7795418535755,0.904203841816037,1,0,4015,-6
2019,167,8,1101.04540637031,16.25,0.934477839420936,1,0,4016,-6
2019,167,9,1454.8750209082,17.9623847797721,0.953508869908067,1,0,4017,-6
2019,167,10,1604.10651573198,19.8,0.96,1,0,4018,-6
2019,167,11,1670.97347084481,21.6376152202279,0.953508869908067,1,0,4019,-6
2019,167,12,1690.49999993706,23.35,0.934477839420936,1,0,4020,-6
2019,167,13,1670.97347084481,24.8204581464245,0.904203841816037,1,0,4021,-6
2019,167,14,1604.10651573198,25.9487803668695,0.86475,1,0,4022,-6
2019,167,15,1454.8750209082,26.6580733666524,0.81880502809203,1,0,4023,-6
2019,167,16,1101.04540637031,26.9,0.7695,1,0,4024,-6
2019,167,17,99.1685318751288,26.6580733666524,0.72019497190797,1,0,4025,-6
2019,167,18,0,25.9487803668695,0.67425,1,0,4026,-6
2019,167,19,0,24.8204581464245,0.634796158183963,1,0,4027,-6
2019,167,20,0,23.35,0.604522160579064,1,0,4028,-6
2019,167,21,0,21.6376152202279,0.585491130091932,1,0,4029,-6
2019,167,22,0,19.8,0.579,1,0,4030,-6
2019,167,23,0,17.9623847797721,0.585491130091932,1,0,4031,-6
2019,168,0,0,18.15,0.641823430768286,1,0,4032,-6
2019,168,1,0,17.549390334559,0.66415149724329,1,0,4033,-6
2019,168,2,0,17.0885263290251,0.69325,1,0,4034,-6
2019,168,3,0,16.7988151037617,0.727135924163096,1,0,4035,-6
2019,168,4,0,16.7,0.7635,1,0,4036,-6
2019,168,5,0,16.7988151037617,0.799864075836904,1,0,4037,-6
2019,168,6,0,17.0885263290251,0.83375,1,0,4038,-6
2019,168,7,100.927391821705,17.549390334559,0.86284850275671,1,0,4039,-6
2019,168,8,921.835108650112,18.15,0.885176569231714,1,0,4040,-6
2019,168,9,1208.67429664049,18.8494247692027,0.899212578593614,1,0,4041,-6
2019,168,10,1330.18889823886,19.6,0.904,1,0,4042,-6
2019,168,11,1384.75241601148,20.3505752307973,0.899212578593614,1,0,4043,-6
2019,168,12,1400.69999994795,21.05,0.885176569231714,1,0,4044,-6
2019,168,13,1384.75241601148,21.650609665441,0.86284850275671,1,0,4045,-6
2019,168,14,1330.18889823886,22.1114736709749,0.83375,1,0,4046,-6
