"","year","day","solarR","Tmax","Tmin","Tavg","RHmax","RHmin","RHavg","WS","precip"
"84",2001,84,20.82888,-1.20000000000005,-4.59000000000003,-7.32687500000003,1,0.59,0.821875,11.455927068515,0.01169289
"85",2001,85,21.76578,-1.95000000000005,-5.86000000000001,-9.75125000000003,1,0.43,0.77375,4.13160999599511,0.00121180859999999
"86",2001,86,19.2159,-1.83000000000004,-2.75,-7.20312500000006,1,0.6,0.81,11.2451311056293,0.0625463316000002
"87",2001,87,20.84346,-0.340000000000032,-1.95000000000005,-2.85250000000002,0.96,0.7,0.830625,10.1772613432265,0.0527243040000001
"88",2001,88,19.79694,0.439999999999941,-0.370000000000005,-6.89875000000006,0.92,0.61,0.775625,5.09806675395159,0.00019133819999997
"89",2001,89,15.9354,0.839999999999975,-0.240000000000009,-2.59437500000001,1,0.8,0.926875,10.9131158586664,0.1484571834
"90",2001,90,19.31634,0.110000000000014,-0.379999999999995,-1.59062500000005,1,0.75,0.911875,9.41247207923135,0.0611006652000002
"91",2001,91,19.05876,0.229999999999961,-0.28000000000003,-1.88187500000004,1,0.82,0.933125,6.31407142132532,0.0299125386000001
"92",2001,92,21.6459,2.84999999999997,0.569999999999936,-1.59875000000005,1,0.67,0.870625,3.83808723679089,0.00824880239999997
"93",2001,93,20.26242,0.25,-0.310000000000059,-4.11875000000003,1,0.77,0.8875,4.35837784801019,0.00180708300000006
"94",2001,94,23.58882,3.86000000000001,0.639999999999986,-1.68500000000006,1,0.58,0.84125,5.51845059740899,0.00012755879999998
"95",2001,95,24.11532,1.57999999999998,-0.420000000000016,-2.270625,1,0.54,0.769375,5.52675786014133,0
"96",2001,96,13.87098,2.37,0.269999999999982,-2.96250000000003,0.88,0.53,0.695625,6.50138210125774,0.1084462398
"97",2001,97,22.7556,2.97999999999996,0.25,-1.05687499999999,1,0.76,0.878125,6.71086397911769,0.00376298460000006
"98",2001,98,14.11236,9.99000000000001,2.72999999999996,2.44999999999993,0.96,0.7,0.8475,18.4888460223533,0.463144743
"99",2001,99,21.56868,5.17999999999995,1.62,1.19312500000001,1,0.79,0.973125,7.96093084027867,0.0481534469999999
"100",2001,100,24.82326,5.45999999999998,2.67999999999995,0.801249999999982,1,0.86,0.96625,6.09356431133384,0.0100346256000002
"101",2001,101,24.83568,4.65999999999997,2.87,-0.47750000000002,1,0.64,0.8575,6.07470290787452,0.000850392000000021
"102",2001,102,10.0602,9.01999999999998,2.19999999999993,2.13812499999995,1,0.81,0.944375,19.2135452328386,0.1665280134
"103",2001,103,15.92892,9.88,4.94999999999993,3.85312499999998,1,0.86,0.94125,11.4506842398463,0.3451103334
"104",2001,104,26.2872,3.92999999999995,0.529999999999973,-1.62312500000002,1,0.56,0.834375,11.9438149162619,0.0233220006
"105",2001,105,25.86168,4.69999999999993,3.09999999999997,-2.11750000000001,1,0.61,0.8725,5.78089894550647,0
"106",2001,106,26.379,6.21999999999997,3.51999999999998,-0.806250000000034,0.9,0.5,0.746875,7.69820302340888,6.377939999999e-05
"107",2001,107,26.18136,4.50999999999999,0.839999999999975,-1.45500000000004,0.87,0.49,0.68125,11.4201097224593,0.000531494999999978
"108",2001,108,26.83854,2.13,0.159999999999968,-3.28687500000001,0.82,0.42,0.6475,12.4950064363737,0.00376298459999996
"109",2001,109,26.96382,4.49000000000001,1.41999999999996,-2.25562500000001,0.94,0.53,0.73625,6.11745139154285,0.000765352799999972
"110",2001,110,26.78562,10.74,8.96999999999997,0.995000000000005,0.98,0.44,0.728125,5.80929786648763,0
"111",2001,111,24.13476,11.78,9.75999999999999,4.11124999999993,0.95,0.64,0.829375,8.92988168860085,0.000212597999999936
"112",2001,112,17.1477,16.9399999999999,15.8,9.88874999999996,1,0.78,0.92125,8.59540500893291,0.1426319982
"113",2001,113,23.65794,18.1999999999999,14.46,5.62187499999999,1,0.73,0.9025,6.50304922481422,0.00174330360000007
"114",2001,114,19.0269,18.58,16.24,12.800625,0.98,0.71,0.84,14.1350988692691,0.2471876946
"115",2001,115,26.79372,10.52,7.21999999999997,1.39749999999998,1,0.65,0.87625,5.79023371040994,0.0268723872000001
"116",2001,116,25.76394,12.9299999999999,9.74000000000001,5.04124999999999,1,0.53,0.75625,9.46855310053527,0.000255117600000052
"117",2001,117,24.80868,12.21,8.90999999999997,5.53874999999994,1,0.59,0.869375,3.10056777925934,0.0619935768
"118",2001,118,28.47852,8.13,3.55999999999995,-0.315625000000011,0.9,0.5,0.72125,13.0739855850417,0.0011480292
"119",2001,119,28.01358,12.23,9.41999999999996,2.49687499999999,0.91,0.5,0.71625,4.16083977136649,0
"120",2001,120,18.32814,16.6,14.4,8.90312499999993,0.85,0.48,0.705,7.6852506776672,0
"121",2001,121,27.5589,22.79,19.01,14.813125,0.84,0.53,0.666875,5.18687067393625,0
"122",2001,122,26.07444,24.9299999999999,20.41,16.839375,0.85,0.55,0.72625,5.82141171129694,0
"123",2001,123,23.58504,25.12,20.6,18.365,1,0.69,0.83,10.1654252843491,0.0343133172
"124",2001,124,18.02898,20.9299999999999,17.52,14.373125,1,0.68,0.80875,6.72971930921379,0.0217487754000001
"125",2001,125,28.84248,16.6799999999999,10.98,6.45124999999996,0.98,0.64,0.826875,11.5980218652789,6.377939999999e-05
"126",2001,126,29.28366,14.3,11.3,7.09375,1,0.45,0.719375,3.27975700680623,0.000680313600000017
"127",2001,127,29.42406,16.6899999999999,14.4399999999999,9.84875,0.91,0.42,0.645625,7.37172265360522,0
"128",2001,128,29.3301,18.87,16.38,11.535625,0.88,0.55,0.676875,9.43740831046538,0
"129",2001,129,26.56584,19.8199999999999,16.87,14.0649999999999,1,0.7,0.921875,4.98113413194068,0.0524054070000002
"130",2001,130,29.07738,21.54,17.51,14.85375,1,0.7,0.824375,4.37210427885096,0.0564235092000001
"131",2001,131,22.59738,24.65,21.17,15.3306249999999,1,0.62,0.813125,4.48327459669413,0.0956691000000001
"132",2001,132,12.93894,20.0599999999999,16.9399999999999,12.598125,1,0.77,0.9475,10.8826486709058,0.3609063648
"133",2001,133,30.3075,11.1899999999999,8.57999999999998,4.07687499999997,1,0.56,0.855625,10.6561440872036,0.0233432604
"134",2001,134,29.08062,14.28,11.42,6.60312499999998,0.97,0.54,0.759375,6.79998193926251,0.0179857908
"135",2001,135,25.73748,13.1799999999999,11.46,7.54124999999999,1,0.6,0.758125,9.16428020929588,0.000616534200000026
"136",2001,136,28.78632,16.38,14.8,10.953125,1,0.81,0.916875,7.55580540119434,0.0489825792000001
"137",2001,137,25.89894,17.87,16.1,12.50125,1,0.68,0.9025,7.86038596560296,0.0110338362000001
"138",2001,138,21.09564,17.89,16.62,12.39,1,0.84,0.9675,8.08100840306664,0.363117384
"139",2001,139,25.2099,18.62,16.4399999999999,13.711875,1,0.9,0.98125,3.07468187206657,0.208771236
"140",2001,140,29.2113,19.3,17.1,13.673125,1,0.8,0.921875,3.20728888221979,0.0301251366000001
"141",2001,141,29.81664,20.21,18.24,14.66,1,0.63,0.85625,9.1955318232912,0.0014456663999999
"142",2001,142,25.12782,20.03,17.74,13.31125,1,0.67,0.864375,11.9504172215902,0
"143",2001,143,20.14308,19.96,17.23,13.906875,0.99,0.7,0.849375,12.8024598087513,0.0113952528
"144",2001,144,21.5838,22.21,20.0699999999999,15.076875,1,0.67,0.90625,6.93315393083264,0.000340156800000008
"145",2001,145,29.69136,22.34,20.76,16.0887499999999,1,0.6,0.84375,9.86617830541987,0
"146",2001,146,19.65654,20.96,18.23,15.5706249999999,0.96,0.61,0.8325,8.45746902619014,0.0190700406000001
"147",2001,147,15.7869,17.0699999999999,15.98,14.536875,1,0.86,0.95875,9.60916271845751,0.1732248504
"148",2001,148,23.31288,18.01,14.22,13.4675,1,0.86,0.9675,6.78011754340722,0.3395615256
"149",2001,149,21.10374,14.6799999999999,12.22,10.6587499999999,1,0.94,0.989375,9.0141151164114,0.29657421
"150",2001,150,21.0735,10.75,6.88,4.08687499999996,1,0.81,0.929375,13.3647437083399,0.1128257586
"151",2001,151,31.2066,11.79,10.23,6.35187499999995,0.98,0.7,0.839375,12.8066605083383,0.0353975670000002
"152",2001,152,30.43332,18.74,16.6999999999999,10.350625,0.91,0.54,0.753125,5.26188761093032,2.12597999999659e-05
"153",2001,153,12.99564,16.33,15.29,12.8043749999999,1,0.72,0.924375,12.4322962580489,0.554668182
"154",2001,154,19.67922,16.9499999999999,16.05,13.15125,1,0.92,0.983125,7.63851982337993,0.3332898846
"155",2001,155,21.06594,15.73,14.86,13.3831249999999,1,0.95,0.99625,7.62420261125008,0.3749803524
"156",2001,156,22.8123,15.29,14.3199999999999,12.28625,1,0.94,0.99,11.8354261723509,0.1504981242
"157",2001,157,29.1087,16.9,15.35,12.36875,1,0.78,0.921875,11.126380053318,0.0294235632000001
"158",2001,158,31.87188,20.4,17.77,13.56625,1,0.57,0.804375,8.04584857649298,0.00210472019999995
"159",2001,159,31.44582,21.03,18.4399999999999,13.845,0.97,0.48,0.74625,8.69197817695431,0.00012755879999998
"160",2001,160,28.9521,22.52,20.04,15.06875,1,0.48,0.75625,5.66667051092033,0
"161",2001,161,27.03834,24.46,21.12,17.080625,1,0.64,0.82625,5.64729486474573,0.1801130256
"162",2001,162,18.306,20.58,18.35,16.484375,1,0.71,0.885625,3.56686755060534,0.4193708148
"163",2001,163,29.90358,22.51,21.23,16.85375,1,0.83,0.9125,2.88793702874768,0.0443692026000001
"164",2001,164,29.68218,28.27,25.02,19.9662499999999,1,0.7,0.881875,1.12865741388777,0
"165",2001,165,30.74058,30.17,27.34,21.98875,1,0.6,0.810625,3.33302080779904,0
"166",2001,166,31.02732,31.49,28.8199999999999,25.384375,0.98,0.55,0.810625,6.34142828469965,0
"167",2001,167,24.49926,30.4,23.5699999999999,23.144375,0.99,0.56,0.845,6.54403465624774,0.5343225534
"168",2001,168,27.0675,24.02,20.35,19.358125,0.99,0.78,0.90375,6.90776986939477,0.0412440120000001
"169",2001,169,31.35186,24.22,21.84,17.286875,0.96,0.58,0.815625,5.18175414855298,0.00301889160000005
"170",2001,170,26.84232,30.09,28.13,21.41125,0.99,0.55,0.7625,11.731373053538,0.00269999460000001
"171",2001,171,29.41488,27.05,22.05,20.0831249999999,0.91,0.5,0.705,7.33998201303591,0
"172",2001,172,24.67908,23.4399999999999,20.8,16.59875,1,0.45,0.733125,4.76350647073104,0
"173",2001,173,12.3741,22.5,20.6999999999999,16.6718749999999,1,0.51,0.84125,14.521826728174,0.378743337
"174",2001,174,19.59228,21.78,20.39,18.010625,1,0.83,0.925625,4.18810848699817,0.1335328038
"175",2001,175,26.61012,22.51,20.66,17.910625,1,0.78,0.924375,3.45152348684105,0.039649527
"176",2001,176,30.82158,26.89,24.85,20.39125,1,0.67,0.880625,4.45876385355635,0.00229605840000001
"177",2001,177,29.42136,29.29,26.34,22.531875,1,0.5,0.778125,6.68673411627349,0
"178",2001,178,29.80314,28.9,27.23,23.148125,0.94,0.55,0.765625,8.25810695921112,0
"179",2001,179,27.2484,25.25,21.88,18.719375,1,0.5,0.796875,10.224055451576,0.00174330359999997
"180",2001,180,17.38098,26.6999999999999,23.51,16.146875,0.88,0.49,0.714375,3.94462130030185,0
"181",2001,181,19.62846,28.91,24.1799999999999,23.029375,1,0.65,0.849375,9.82567863351797,0.138826494
"182",2001,182,12.07872,23.1799999999999,20.22,18.92,1,0.88,0.98125,12.1755345544171,0.281798649
"183",2001,183,30.71196,18.62,16,9.676875,0.96,0.68,0.835625,16.1216305157574,0.1114651314
"184",2001,184,20.05506,19.89,17.21,13.78125,1,0.55,0.805,7.6789077426466,0
"185",2001,185,23.22,24.14,20.34,17.225,1,0.68,0.853125,9.14648850933951,0.302208057
"186",2001,186,27.63288,19.88,18.26,15.90125,1,0.69,0.885,8.71571950469185,0.1576201572
"187",2001,187,24.22872,17.61,15.12,11.641875,1,0.63,0.878125,8.19965658230165,0.0932880024
"188",2001,188,22.03902,23.29,20.74,16.03,1,0.54,0.885625,9.08166744808579,0.00136062720000003
"189",2001,189,19.83798,23.66,21.55,18.099375,1,0.55,0.90625,6.39185800612157,0.277865586
"190",2001,190,25.14456,26.17,24.6999999999999,20.1625,1,0.84,0.935625,5.2843810530664,0.2359200006
"191",2001,191,18.63594,22.41,19.04,17.909375,1,0.78,0.9425,4.63753879541899,0.6622215102
"192",2001,192,18.9243,17.76,15.85,15.1075,1,0.79,0.940625,6.84899158859193,0.4540455486
"193",2001,193,21.09942,15.52,14.0699999999999,13.224375,1,0.86,0.943125,11.5703675827423,0.225034983
"194",2001,194,20.42496,18.62,16.92,14.2606249999999,1,0.84,0.931875,12.474468264794,0.2391089706
"195",2001,195,19.50372,17.91,16.78,15.136875,1,0.92,0.97125,9.46782392747744,0.2072617902
"196",2001,196,23.77998,20.63,19.14,15.93125,1,0.87,0.95875,6.85114019073249,0.1482445854
"197",2001,197,26.1009,25.11,22.4399999999999,17.548125,1,0.77,0.941875,4.25865390630202,0.1798791678
"198",2001,198,24.4647,22.62,20.5699999999999,17.6125,1,0.85,0.95,2.58367616977176,0.196227954
"199",2001,199,29.8107,25.1,22.5699999999999,17.406875,1,0.63,0.8775,2.93777843078406,0.0166039038
"200",2001,200,28.81548,27.61,25,20.193125,1,0.53,0.83,3.32886758575848,0
"201",2001,201,29.19024,30.12,26.3199999999999,21.6743749999999,0.96,0.46,0.7525,1.92131507148206,0
"202",2001,202,21.5109,28.5,26.14,21.504375,1,0.41,0.756875,6.24036720980514,0.22641687
"203",2001,203,19.3509,27.3,24.9,21.825,1,0.62,0.84375,9.52020427552143,0.192826386
"204",2001,204,24.7023,30.35,27.1,23.389375,1,0.59,0.8575,7.94575746654268,0.1647421902
"205",2001,205,20.80296,30.3199999999999,28,24.43875,1,0.67,0.870625,13.7084780758493,0.2432758914
"206",2001,206,24.38856,26.84,23.4299999999999,20.329375,1,0.63,0.8475,8.98186767730619,0.0231519222
"207",2001,207,29.80098,21.74,16.41,13.254375,0.95,0.41,0.765625,9.58410065360708,0
"208",2001,208,27.11826,21.16,19.29,14.005,0.95,0.49,0.76625,6.30104381054199,2.12597999999659e-05
"209",2001,209,25.6095,26.89,21.51,16.55125,0.96,0.48,0.759375,1.49763337932463,0
"210",2001,210,25.72506,28.59,24.0599999999999,19.50875,1,0.49,0.75125,1.63381390294482,0
"211",2001,211,23.05476,26.4,23.27,20.13375,0.86,0.47,0.691875,2.82839768747456,0.0266172696
"212",2001,212,23.62068,30.28,25.4499999999999,21.754375,0.92,0.52,0.765625,0.387986640777624,0.0798943284000001
"213",2001,213,26.94924,30.23,26.25,22.156875,1,0.5,0.825625,2.8175906484813,0
"214",2001,214,25.13106,31.29,28.6899999999999,23.835,0.94,0.51,0.729375,8.25968592158574,0.0666707328
"215",2001,215,25.34004,27.8099999999999,22.89,22.305625,1,0.64,0.87625,6.65782496814963,0.0733675698
"216",2001,216,28.09944,29.6,24.4,19.77,0.99,0.52,0.78375,4.00947644670052,0
"217",2001,217,26.33364,30.84,28.59,22.16,0.88,0.47,0.684375,4.18826246448705,0
"218",2001,218,26.73918,31.6,30.0599999999999,25.388125,0.91,0.38,0.673125,10.6536384896117,0
"219",2001,219,18.76392,30.4399999999999,25.73,25.2125,0.99,0.48,0.813125,7.50750659224181,0.00990706679999999
"220",2001,220,20.55348,30.65,28.85,23.520625,1,0.77,0.898125,5.49492646026167,0.0564022494000001
"221",2001,221,23.0094,32.9299999999999,30.86,25.19875,1,0.69,0.9075,9.99296650219716,0.1499028498
"222",2001,222,24.32106,30.15,26.79,23.840625,0.93,0.66,0.808125,9.69386166841238,0.0322936362
"223",2001,223,26.67384,26.21,22.4299999999999,18.2825,0.99,0.44,0.738125,0.655239591733419,0
"224",2001,224,22.87656,26.78,24.0599999999999,20.3925,0.91,0.43,0.7225,5.56426766582247,0
"225",2001,225,22.81392,26.58,22.4499999999999,20.153125,0.96,0.49,0.768125,4.74264167611694,0.0601864938
"226",2001,226,25.20774,25.22,20.64,17.461875,0.94,0.38,0.715,2.39233111357571,0
"227",2001,227,25.7931,26.66,23.98,19.25125,0.89,0.36,0.595625,5.01778219383939,0
"228",2001,228,20.5281,27.42,24.87,20.778125,0.86,0.42,0.66,8.23600702547737,0
"229",2001,229,15.41376,25.17,23.51,20.28125,1,0.5,0.82875,11.9220614877968,1.0482994782
"230",2001,230,19.83852,24.3099999999999,22,18.6675,1,0.75,0.935625,10.057982579958,0.2101318632
"231",2001,231,22.15728,25.8099999999999,22.61,18.43875,1,0.58,0.898125,3.29432502645179,0.1138887486
"232",2001,232,15.65514,22.97,21.75,18.89375,0.98,0.64,0.899375,9.12600201590377,0.3807842778
"233",2001,233,15.66,21.77,19.28,18.85125,1,0.9,0.965,3.9650101908405,0.8961430896
"234",2001,234,22.88142,23.88,20.9,18.89625,1,0.72,0.90125,5.46179577656048,0.0143291052000001
