"","year","doy","hour","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
"46",2004,2,21,0.46,0,0,0.03,16.885,0.8375,11.3,0.0635,8.10891362558408
"47",2004,2,22,0.46,0,0,0.275,16.43,0.86935,9.875,0.0635,8.10897675367977
"48",2004,2,23,0.46,0,0,0.275,15.89,0.8877,8.21,0.0635,8.10908345688235
"49",2004,3,0,0.46,0,0,0.315,14.85,0.8536,6.395,0.740833333333333,8.10922531609862
"50",2004,3,1,0.46,0,0,0.43,13.725,0.7876,5.95,0.740833333333333,8.10939291652415
"51",2004,3,2,0.437,0,0,0.46,11.785,0.80465,4.445,0.740833333333333,8.1095753551743
"52",2004,3,3,0.46,0,0,0.245,10.18,0.81595,3.435,0.740833333333333,8.10975879971996
"53",2004,3,4,0.46,0,0,0.025,9.09,0.83205,2.155,0.740833333333333,8.10993287037837
"54",2004,3,5,0.46,0,0,0.01,8.325,0.83885,2.265,0.740833333333333,8.11008394980945
"55",2004,3,6,0.46,0.205,0,0.05,7.64,0.8263,2.565,0.740833333333333,8.11020198359469
"56",2004,3,7,12.765,4.765,0.94,1.285,6.875,0.8354,3.395,0.740833333333333,8.1112481435389
"57",2004,3,8,38.341,14.145,10.845,3.71,6.645,0.82305,3.55,0.740833333333333,8.28527684531974
"58",2004,3,9,104.926,39.66,42.945,10.02,6.41,0.85505,3.21,0.740833333333333,8.33487872080125
"59",2004,3,10,112.125,41.14,44.89,10.16,6.36,0.8291,5.81,0.740833333333333,8.33507515444654
"60",2004,3,11,112.815,39.985,42.025,9.195,6.105,0.8287,5.29,0.740833333333333,8.33507370034918
"61",2004,3,12,172.684,62.72,70.73,15.235,5.76,0.8015,6.705,0.740833333333333,8.33507365742417
"62",2004,3,13,167.348,62.915,71.545,15.5,5.59,0.79555,6.665,0.740833333333333,8.33507371642867
"63",2004,3,14,110.515,41.155,44.76,10.16,5.34,0.77855,5.755,0.740833333333333,8.33507394106358
"64",2004,3,15,103.615,39.77,43.905,10.715,5.21,0.77525,6.775,0.740833333333333,8.33507378104792
"65",2004,3,16,16.445,6.89,4.45,2.095,4.65,0.77365,5.775,0.740833333333333,8.19910177562008
"66",2004,3,17,0.23,0.21,0,0.515,3.77,0.77135,6.835,0.740833333333333,8.10360499245788
"67",2004,3,18,0.322,0,0,0.15,3.395,0.81225,6.925,0.740833333333333,8.10310927070038
"68",2004,3,19,0.092,0,0,0.1,3.325,0.82035,6.77,0.740833333333333,8.10305182920991
"69",2004,3,20,0.437,0,0,0.215,3.1,0.8657,6.805,0.740833333333333,8.10303423894197
"70",2004,3,21,0.46,0,0,0.305,2.455,0.8896,6.605,0.740833333333333,8.10306282154444
"71",2004,3,22,0.46,0,0,0.17,2.245,0.92255,6.1,0.740833333333333,8.10313801177293
"72",2004,3,23,0.46,0,0,0.415,1.675,0.92395,7.94,0.740833333333333,8.10325388972995
"73",2004,4,0,0.46,0,0,0.275,1.195,0.928,9.575,0.9525,8.10340350307014
"74",2004,4,1,0.437,0,0,0.38,0.825,0.90035,10.995,0.9525,8.10357524698662
"75",2004,4,2,0.437,0,0,0.095,0.655,0.8992,9.365,0.9525,8.10375771389205
"76",2004,4,3,0.437,0,0,0.115,0.665,0.90605,9.34,0.9525,8.10393877514623
"77",2004,4,4,0.345,0,0,0.04,0.66,0.9072,8.83,0.9525,8.10410442563848
"78",2004,4,5,0.368,0,0,0.045,0.82,0.89285,8.595,0.9525,8.10424290377597
"79",2004,4,6,0.368,0.175,0,0.05,0.785,0.89635,9.09,0.9525,8.10434758745742
"80",2004,4,7,8.993,4.1,1.135,0.75,0.94,0.89245,9.575,0.9525,8.10470695674754
"81",2004,4,8,47.932,17,15.01,3.65,1.165,0.9006,9.12,0.9525,8.29009741659432
"82",2004,4,9,54.901,19.53,17.345,3.66,1.175,0.91405,9.32,0.9525,8.31007455179511
"83",2004,4,10,51.75,17.665,14.995,3.13,1.445,0.9068,9.035,0.9525,8.30939825622428
"84",2004,4,11,55.407,18.14,15.85,3.495,1.15,0.9215,8.34,0.9525,8.30842151375429
"85",2004,4,12,79.488,27.415,27.14,5.19,0.92,0.92435,9.415,0.9525,8.3082995839738
"86",2004,4,13,69.253,24.545,23.055,4.675,1.06,0.91575,8.135,0.9525,8.30829645675472
"87",2004,4,14,70.771,26.21,24.785,5.225,1.07,0.91145,8.305,0.9525,8.30829040633556
"88",2004,4,15,24.702,8.34,3.23,1.645,0.94,0.93205,7.125,0.9525,8.13703575635641
"89",2004,4,16,8.05,2.705,0.06,0.45,0.74,0.9512,8.305,0.9525,7.93328061716052
"90",2004,4,17,2.783,0.21,0,0.255,0.395,0.95,8.25,0.9525,7.9309678676635
"91",2004,4,18,2.76,0,0,0.385,-0.395,0.94495,9.3,0.9525,7.93075747872326
"92",2004,4,19,3.059,0,0,0.075,-0.795,0.9366,8.9,0.9525,7.93063870521483
"93",2004,4,20,2.944,0,0,0.16,-1.06,0.9151,8.53,0.9525,7.93062366660605
"94",2004,4,21,2.852,0,0,0.23,-1.425,0.9197,7.745,0.9525,7.93071546504895
"95",2004,4,22,3.036,0,0,0.07,-1.395,0.91225,6.96,0.9525,7.93090867414992
"96",2004,4,23,3.059,0,0,0.01,-1.22,0.88015,7.29,0.9525,7.93120113893785
"97",2004,5,0,3.082,0,0,0.025,-1.075,0.8845,6.805,0.0211666666666667,7.93156940238421
"98",2004,5,1,2.898,0,0,0.47,-1.395,0.92055,7.77,0.0211666666666667,7.93197703005025
"99",2004,5,2,2.116,0,0,0.295,-2.4,0.9372,9.045,0.0211666666666667,7.93234804902532
"100",2004,5,3,1.863,0,0,0.155,-2.58,0.91595,8.455,0.0211666666666667,7.93264848763924
"101",2004,5,4,1.633,0,0,0.555,-3.09,0.89845,9.475,0.0211666666666667,7.93289820338785
"102",2004,5,5,1.334,0,0,0.31,-3.835,0.89295,10.11,0.0211666666666667,7.93308757714756
"103",2004,5,6,1.127,0.12,0,0.19,-4.08,0.89455,9.545,0.0211666666666667,7.9332128185521
"104",2004,5,7,7.383,2.7,0.315,0.915,-4.31,0.90515,9.435,0.0211666666666667,7.93344171886334
"105",2004,5,8,63.71,22.945,23.45,7.555,-4.475,0.9003,8.79,0.0211666666666667,8.12618915209963
"106",2004,5,9,210.565,76.3,96.35,26.76,-4.32,0.86855,8.38,0.0211666666666667,8.13500325747579
"107",2004,5,10,262.545,93.325,120.37,33.53,-4.59,0.86485,8.52,0.0211666666666667,8.13501922124717
"108",2004,5,11,274.85,96.92,125.94,35.95,-4.715,0.86105,8.655,0.0211666666666667,8.13501863959104
"109",2004,5,12,248.791,86.64,112.605,32.335,-4.995,0.85675,8.66,0.0211666666666667,8.13501865321945
"110",2004,5,13,295.642,106.12,139.185,39.39,-5.065,0.8471,8.45,0.0211666666666667,8.13501862178411
"111",2004,5,14,146.648,52.545,65,19.075,-5.155,0.85305,7.695,0.0211666666666667,8.13501863508251
"112",2004,5,15,80.339,29.62,34.08,11.035,-5.78,0.85075,8.6,0.0211666666666667,8.13501865216404
"113",2004,5,16,20.562,7.71,5.595,3.08,-6.78,0.84825,8.545,0.0211666666666667,8.013015137774
"114",2004,5,17,0.506,0.105,0,0.69,-7.855,0.824,8.975,0.0211666666666667,7.93721781077583
"115",2004,5,18,0.46,0,0,0.64,-8.905,0.8066,9.74,0.0211666666666667,7.93701465637752
"116",2004,5,19,0.46,0,0,1.155,-10.75,0.7932,9.85,0.0211666666666667,7.93697464973279
"117",2004,5,20,0.46,0,0,0.94,-12.835,0.7567,10.385,0.0211666666666667,7.93697573021106
"118",2004,5,21,0.414,0,0,0.42,-13.88,0.68165,10.765,0.0211666666666667,7.93702327804673
"119",2004,5,22,0.23,0,0,0.25,-14.22,0.6887,10.005,0.0211666666666667,7.93711203156352
"120",2004,5,23,0.092,0,0,0.195,-14.46,0.70965,9.975,0.0211666666666667,7.93722918419912
"121",2004,6,0,0.115,0,0,0.325,-14.865,0.6835,10.4,0,7.93736946475954
"122",2004,6,1,0.023,0,0,0.2,-15.23,0.65475,10.485,0,7.93752480246382
"123",2004,6,2,0,0,0,0.205,-15.395,0.6671,9.53,0,7.93768171845145
"124",2004,6,3,0.046,0,0,0.275,-15.72,0.6956,9.69,0,7.93783382273704
"125",2004,6,4,0.092,0,0,0.235,-16.005,0.71975,9.56,0,7.93797154164072
"126",2004,6,5,0.138,0,0,0.315,-16.41,0.68865,9.09,0,7.93808514597476
"127",2004,6,6,0.276,0.185,0,0.2,-16.555,0.6908,6.955,0,7.93816700099299
"128",2004,6,7,41.216,18.055,16.46,10.375,-16.565,0.68585,6.305,0,8.12774902177985
"129",2004,6,8,277.84,109.96,148.23,58.99,-15.725,0.6786,7.675,0,8.19496141221851
"130",2004,6,9,559.314,214.88,299.56,106.645,-14.38,0.64835,8.645,0,8.19530152282381
"131",2004,6,10,779.263,296.495,416.935,139.31,-12.885,0.6141,7.62,0,8.19530142758794
"132",2004,6,11,900.059,340.195,478.725,155.79,-11.575,0.5707,9.805,0,8.19530139113111
"133",2004,6,12,904.13,340.46,475.695,154.455,-10.365,0.57515,11.32,0,8.19530142551179
"134",2004,6,13,796.214,298.47,412.745,137.92,-9.355,0.58545,10.765,0,8.19530155034052
"135",2004,6,14,590.272,219.645,300.885,107.53,-8.56,0.5645,10.56,0,8.19530207447421
"136",2004,6,15,305.877,111.545,147.27,62.085,-8.03,0.5387,10.62,0,8.19530143654101
"137",2004,6,16,54.579,19.635,19.28,14.2,-8.215,0.56275,9.91,0,8.19529867656138
"138",2004,6,17,0.598,0.36,0,0.06,-8.61,0.61235,8.08,0,8.08519140134799
"139",2004,6,18,0.46,0,0,0.005,-8.67,0.6367,7.795,0,8.08427950531891
"140",2004,6,19,0.46,0,0,0.02,-8.675,0.6539,8.075,0,8.08432774099973
"141",2004,6,20,0.46,0,0,0.095,-9.085,0.72025,7.755,0,8.0843380355477
"142",2004,6,21,0.46,0,0,0.05,-9.585,0.73525,6.67,0,8.08439343661842
"143",2004,6,22,0.46,0,0,0.045,-10.005,0.7541,5.745,0,8.08449224591937
"144",2004,6,23,0.46,0,0,0.005,-10.025,0.7298,6.915,0,8.08462792921243
"145",2004,7,0,0.46,0,0,0.01,-10.135,0.6761,6.84,0,8.08479124049733
"146",2004,7,1,0.46,0,0,0.005,-10.35,0.6702,6.55,0,8.08497099445904
"147",2004,7,2,0.46,0,0,0,-10.335,0.64095,6.97,0,8.085154762473
"148",2004,7,3,0.46,0,0,0.01,-10.48,0.65315,6.425,0,8.0853297482054
"149",2004,7,4,0.46,0,0,0.04,-10.875,0.6876,5.555,0,8.08548450356968
"150",2004,7,5,0.414,0,0,0,-10.775,0.73865,5.525,0,8.08560658923682
"151",2004,7,6,0.299,0.32,0,0.09,-11.22,0.78675,2.93,0,8.08568669991544
"152",2004,7,7,41.883,17.58,16.575,9.475,-11.43,0.8148,3.49,0,8.26169887920533
"153",2004,7,8,285.591,110.08,149,57.745,-9.61,0.7739,5.29,0,8.31853076051987
"154",2004,7,9,558.739,210.05,295.505,100.745,-7.565,0.6717,5.195,0,8.31877992925819
"155",2004,7,10,626.957,231.18,324.99,101.69,-6.65,0.63605,6.01,0,8.31877908976607
"156",2004,7,11,775.951,285.315,400.275,122.375,-5.225,0.60285,6.1,0,8.31877904651394
"157",2004,7,12,796.191,291.795,406.12,126.91,-3.68,0.5526,5.145,0,8.31877907766407
"158",2004,7,13,812.268,297.865,411.03,134.69,-2.225,0.50565,6.79,0,8.3187791844026
"159",2004,7,14,605.774,216.575,297.36,105.175,-1.82,0.49605,7.395,0,8.3187796205955
"160",2004,7,15,318.32,109.82,145.21,60.81,-1.605,0.50275,8.365,0,8.3187790986601
"161",2004,7,16,40.158,12.925,11.07,6.82,-2.73,0.5712,6.64,0,8.3185052339052
"162",2004,7,17,0.621,0.255,0,0.285,-4.19,0.6808,4.1,0,8.17432393873974
"163",2004,7,18,0.46,0,0,0.075,-4.885,0.6906,4.375,0,8.17434913638976
"164",2004,7,19,0.46,0,0,0,-4.84,0.689,5.735,0,8.1743607971764
"165",2004,7,20,0.46,0,0,0,-4.08,0.63765,7.45,0,8.1743776211358
"166",2004,7,21,0.483,0,0,0.025,-3.645,0.5969,7.795,0,8.17444055072909
"167",2004,7,22,0.46,0,0,0,-3.47,0.611,7.185,0,8.17454684293039
"168",2004,7,23,0.46,0,0,0.025,-3.235,0.6267,6.15,0,8.17468822113675
"169",2004,8,0,0.46,0,0,0.015,-3.16,0.6379,5.37,0,8.17485543708436
"170",2004,8,1,0.46,0,0,0.01,-2.97,0.64845,4.395,0,8.17503842207518
"171",2004,8,2,0.46,0,0,0.06,-2.925,0.67885,3.615,0,8.17522284273127
"172",2004,8,3,0.483,0,0,0.045,-3.005,0.70555,4.01,0,8.17539701888072
"173",2004,8,4,0.483,0,0,0.025,-2.75,0.70715,4.1,0,8.17554950471944
"174",2004,8,5,0.483,0,0,0.13,-2.74,0.72745,3.18,0,8.17566829463941
"175",2004,8,6,0.506,0.16,0,0.035,-2.8,0.7399,2.625,0,8.17574581269978
"176",2004,8,7,12.489,5.075,2.615,1.475,-2.68,0.7393,3.05,0,8.17623624818009
"177",2004,8,8,56.718,20.37,20.315,6.625,-2.44,0.75585,3.945,0,8.30237794225086
"178",2004,8,9,129.789,44.07,52.76,15.205,-2.81,0.8722,4.915,0,8.3072353193555
"179",2004,8,10,312.156,109.995,143.145,40.08,-1.925,0.79325,4.21,0,8.30720774828704
"180",2004,8,11,592.25,212.595,286.335,82.205,-0.695,0.6513,3.735,0,8.3072067164046
"181",2004,8,12,850.333,308.435,420.94,128.155,0.47,0.60075,2.63,0,8.30720672630932
"182",2004,8,13,557.612,204.01,273.02,80.71,0.575,0.5898,2.27,0,8.30720669284541
"183",2004,8,14,270.411,99.56,127.95,35.68,0.21,0.6091,2.84,0,8.30720670743571
"184",2004,8,15,169.372,63.565,79.03,23.015,0.125,0.64335,2.955,0,8.30720673656126
"185",2004,8,16,31.694,11.905,10.645,4.055,-0.11,0.6769,2.5,0,8.29977973025908
"186",2004,8,17,3.243,0.295,0,0.12,-0.34,0.74895,2.4,0,8.15386688257244
"187",2004,8,18,3.243,0,0,0.095,-0.43,0.75595,2.18,0,8.15401253743497
"188",2004,8,19,3.128,0,0,0.095,-0.565,0.774,2.61,0,8.15397377619521
"189",2004,8,20,3.174,0,0,0.085,-0.695,0.7569,3.125,0,8.15402706260543
"190",2004,8,21,3.197,0,0,0.055,-0.815,0.7443,2.15,0,8.15419541579051
"191",2004,8,22,3.151,0,0,0.02,-0.9,0.76775,2.275,0,8.15446739072077
"192",2004,8,23,3.243,0,0,0.07,-0.945,0.7733,2.96,0,8.1548264670183
"193",2004,9,0,3.174,0,0,0.11,-1.105,0.8334,3.53,0.0105833333333333,8.15525129853172
"194",2004,9,1,2.461,0,0,0.305,-1.415,0.8877,4.55,0.0105833333333333,8.15566209439
"195",2004,9,2,0.989,0,0,0.32,-1.88,0.8431,4.14,0.0105833333333333,8.15595806372825
"196",2004,9,3,0.667,0,0,0.36,-2.5,0.8362,4.705,0.0105833333333333,8.15615562992872
"197",2004,9,4,0.46,0,0,0.33,-3.215,0.83985,4.89,0.0105833333333333,8.15630926203214
"198",2004,9,5,0.46,0,0,0.25,-3.42,0.82455,6.25,0.0105833333333333,8.15642265124866
"199",2004,9,6,0.506,0.19,0,0.4,-4.015,0.8364,6.565,0.0105833333333333,8.15649450518725
"200",2004,9,7,36.639,14.295,13.155,6.465,-4.945,0.86475,6.24,0.0105833333333333,8.26837696262614
"201",2004,9,8,233.381,91.43,120.325,44.835,-4.665,0.8474,6.905,0.0105833333333333,8.34415945077505
"202",2004,9,9,430.307,163.125,221.005,73.215,-4.465,0.8237,7.39,0.0105833333333333,8.34440971313123
"203",2004,9,10,555.91,208.94,286.065,88.395,-4.035,0.80235,7.19,0.0105833333333333,8.34440698112544
"204",2004,9,11,512.601,191.97,259.23,74.505,-3.81,0.78475,5.75,0.0105833333333333,8.3444069900163
"205",2004,9,12,570.446,210.515,283.99,85.275,-3.245,0.73615,5.9,0.0105833333333333,8.3444069166732
"206",2004,9,13,356.822,132.955,173.425,49.095,-3.225,0.69705,6.095,0.0105833333333333,8.34440696902285
"207",2004,9,14,239.2,88.83,114.34,34.97,-3.535,0.71925,6.785,0.0105833333333333,8.34440716009472
"208",2004,9,15,297.39,109.11,141.005,53.99,-3.4,0.6352,6.565,0.0105833333333333,8.34440710682113
"209",2004,9,16,45.333,17.055,14.92,7.325,-4.1,0.67755,6.075,0.0105833333333333,8.34436058681217
"210",2004,9,17,0.598,0.325,0,0.32,-4.765,0.71085,5.195,0.0105833333333333,8.24597580754229
"211",2004,9,18,0.437,0,0,0.29,-5.475,0.68915,4.785,0.0105833333333333,8.24726449120782
"212",2004,9,19,0.46,0,0,0.135,-5.63,0.7056,4.345,0.0105833333333333,8.24731695646742
"213",2004,9,20,0.414,0,0,0.085,-5.685,0.71505,4.47,0.0105833333333333,8.24734564912524
"214",2004,9,21,0.46,0,0,0.075,-5.555,0.64045,4.625,0.0105833333333333,8.24741877159135
"215",2004,9,22,0.46,0,0,0.12,-5.77,0.64145,4.155,0.0105833333333333,8.24753430866297
"216",2004,9,23,0.46,0,0,0.135,-5.98,0.6254,3.625,0.0105833333333333,8.24768361556714
"217",2004,10,0,0.437,0,0,0.055,-6.445,0.6423,3,0,8.24785616985622
"218",2004,10,1,0.368,0,0,0.14,-6.905,0.6836,3.035,0,8.24803829334418
"219",2004,10,2,0,0,0,0.035,-7.38,0.72505,3.005,0,8.24820729167308
"220",2004,10,3,0,0,0,0,-7.855,0.7658,2.67,0,8.24835356178156
"221",2004,10,4,0.092,0,0,0.01,-8.79,0.7894,2.37,0,8.24847917998582
"222",2004,10,5,0.069,0,0,0,-9.11,0.80435,1.725,0,8.24857540412598
"223",2004,10,6,0.161,0.285,0,0,-9.075,0.79785,1.055,0,8.24863433191336
"224",2004,10,7,33.902,13.155,10.135,5.115,-9.2,0.80595,1.055,0,8.32382304797349
"225",2004,10,8,248.216,89.76,118.365,41.965,-8.075,0.80345,1.795,0,8.41082301150843
"226",2004,10,9,452.916,165.56,224.205,71.96,-6.505,0.7526,2.38,0,8.41104416988342
"227",2004,10,10,774.962,285.125,394.25,124.845,-4.96,0.64915,2.81,0,8.41103971455903
"228",2004,10,11,790.855,288.405,399.42,119.245,-3.89,0.55465,3.355,0,8.41103964136718
"229",2004,10,12,713.368,260.035,355.98,105.115,-3.34,0.53345,4.065,0,8.41103981891259
"230",2004,10,13,428.26,157.12,209.425,58.785,-3.03,0.5485,4.62,0,8.41103976509682
"231",2004,10,14,213.279,76.96,97.96,27.45,-2.795,0.5671,4.585,0,8.41103964001006
"232",2004,10,15,90.045,32.17,36.245,10.805,-2.58,0.5668,4.01,0,8.41103970139318
"233",2004,10,16,22.609,8.245,5.45,2.655,-2.5,0.5629,4.67,0,8.34525042433144
"234",2004,10,17,0.483,0.27,0,0.16,-2.5,0.6034,4.545,0,8.28732825497192
"235",2004,10,18,0.23,0,0,0.28,-2.73,0.61735,4.435,0,8.28754323331529
"236",2004,10,19,0.299,0,0,0.01,-2.825,0.6662,4.095,0,8.2875414700907
"237",2004,10,20,0.184,0,0,0.04,-2.72,0.6658,5.4,0,8.28757412020943
"238",2004,10,21,0.207,0,0,0.025,-2.65,0.6761,6.065,0,8.28764753330956
"239",2004,10,22,0.207,0,0,0.065,-2.575,0.69545,6.06,0,8.28775934732902
"240",2004,10,23,0.115,0,0,0.25,-2.755,0.7127,6.27,0,8.28789925596303
"241",2004,11,0,0.115,0,0,0.135,-3.175,0.7293,6.9,0,8.28805650707306
"242",2004,11,1,0.069,0,0,0.11,-3.335,0.73215,7.345,0,8.28822155503466
"243",2004,11,2,0.023,0,0,0.27,-3.59,0.7457,6.555,0,8.28838140053046
"244",2004,11,3,0.023,0,0,0.185,-4.305,0.78745,6.045,0,8.28852635428104
"245",2004,11,4,0,0,0,0.105,-4.075,0.78985,7.68,0,8.28864753236732
"246",2004,11,5,0,0,0,0.03,-4.165,0.79965,7.6,0,8.28873642254142
"247",2004,11,6,0.161,0.2,0,0.02,-4.105,0.80935,7.78,0,8.28878885125563
"248",2004,11,7,51.888,20.71,22.15,9.855,-3.775,0.81455,8.55,0,8.44748180340592
"249",2004,11,8,272.366,101.605,135.195,46.43,-2.25,0.77965,9.76,0,8.46694027787722
"250",2004,11,9,362.848,132.65,176.805,53.67,-0.235,0.7303,10.585,0,8.46696914885883
"251",2004,11,10,760.656,276.865,383.675,118.805,1.83,0.6825,10.325,0,8.46696773329765
"252",2004,11,11,899.047,328.315,456.81,141.52,4.08,0.6359,10.535,0,8.46696771009264
"253",2004,11,12,868.687,314.485,436.71,135.31,5.845,0.6014,11.63,0,8.4669677865275
"254",2004,11,13,538.706,194.525,264.87,81.345,5.805,0.63115,9.75,0,8.46696809412087
"255",2004,11,14,491.303,177.845,238.085,80.005,6.455,0.6316,9.425,0,8.46696776853667
"256",2004,11,15,315.123,110.895,143.755,59.03,6.705,0.6458,8.82,0,8.4669679324422
"257",2004,11,16,64.745,22.49,22.2,13.9,5.43,0.7101,7.175,0,8.46696703505567
"258",2004,11,17,0.782,0.485,0,0.2,4.1,0.75565,6.465,0,8.43026369379275
"259",2004,11,18,0.46,0,0,0.105,3.275,0.79195,6.23,0,8.43534478675927
"260",2004,11,19,0.46,0,0,0.225,2.765,0.8046,5.95,0,8.43552256221835
"261",2004,11,20,0.46,0,0,0.02,3.31,0.7712,5.635,0,8.43556501380681
"262",2004,11,21,0.46,0,0,0.115,4.305,0.73115,7.255,0,8.43565040079384
"263",2004,11,22,0.46,0,0,0.04,3.78,0.7538,6.03,0,8.43577616386745
"264",2004,11,23,0.46,0,0,0.105,3.155,0.78165,5.535,0,8.43593383129812
"265",2004,12,0,0.46,0,0,0.13,2.605,0.79995,5.575,0,8.43611232303256
"266",2004,12,1,0.46,0,0,0.075,2.105,0.82145,5.3,0,8.43630105973541
"267",2004,12,2,0.46,0,0,0.035,1.705,0.8371,4.585,0,8.43648493220078
"268",2004,12,3,0.46,0,0,0,1.875,0.8427,5.4,0,8.43665193563692
"269",2004,12,4,0.46,0,0,0.055,2.34,0.832,6.085,0,8.43679070322641
"270",2004,12,5,0.46,0,0,0.255,1.855,0.86205,5.17,0,8.43689130226059
"271",2004,12,6,0.46,0.19,0,0.005,1.94,0.86205,5.39,0,8.43694671238108
"272",2004,12,7,12.558,4.985,2.595,1.355,2.185,0.83745,6.555,0,8.43717506981592
"273",2004,12,8,90.942,33.645,38.655,11.62,1.855,0.81945,6.775,0,8.52908393007075
"274",2004,12,9,176.364,64.355,81.325,23.34,1.575,0.8041,6.325,0,8.52935103489703
"275",2004,12,10,319.654,117.205,154.765,43.215,1.275,0.7952,7.11,0,8.52932289624451
"276",2004,12,11,320.137,117,153.775,42.645,1.335,0.7722,6.525,0,8.52932239881858
"277",2004,12,12,258.405,93.075,120.855,33.545,0.855,0.78585,6.17,0,8.52932229688126
"278",2004,12,13,294.745,108.19,141.19,39.225,0.705,0.78815,4.995,0,8.52932231712836
"279",2004,12,14,419.727,152.99,200.705,64.955,1.505,0.75975,4.79,0,8.529322369193
"280",2004,12,15,336.053,120.915,156.65,63.445,2.66,0.7216,4.53,0,8.52932254691284
"281",2004,12,16,71.208,26.045,26.03,15.33,2.36,0.761,3.22,0,8.52932299965029
