"","year","doy","hour","solar","netsolar","dw_solar","up_solar","temp","rh","windspeed","precip","day_length"
"101",2002,5,4,0,0,0,0,-1.985,0.66865,6.285,0.0211666666666667,8.3960827284798
"102",2002,5,5,0.08901,0,0,0.045,-2.25,0.68385,4.89,0.0211666666666667,8.39620460173498
"103",2002,5,6,0.18791,0.095,0,0,-2.14,0.69595,4.29,0.0211666666666667,8.39629648270361
"104",2002,5,7,17.92068,7.205,5.72,1.855,-1.165,0.66345,5.36,0.0211666666666667,8.39948200973392
"105",2002,5,8,83.04633,31.89,37.865,10.095,-0.1,0.62295,6.56,0.0211666666666667,8.60452633508974
"106",2002,5,9,268.22669,99.825,132.52,35.78,1.43,0.54705,8.325,0.0211666666666667,8.60726717811075
"107",2002,5,10,162.08721,61.815,78.73,20.13,2.12,0.5186,7.805,0.0211666666666667,8.60726832857637
"108",2002,5,11,418.39645,156.225,210.51,55.3,3.13,0.4899,7.11,0.0211666666666667,8.60726811020197
"109",2002,5,12,218.92504,83.155,108.305,27.525,3.905,0.47695,6.495,0.0211666666666667,8.60726815169743
"110",2002,5,13,205.88013,78.175,102.06,25.91,4.1,0.4764,6.84,0.0211666666666667,8.60726806839371
"111",2002,5,14,259.30591,96.605,129.39,34.49,4.595,0.4796,6.425,0.0211666666666667,8.60726808298608
"112",2002,5,15,80.75185,30.395,37.71,10.43,4.505,0.512,5.29,0.0211666666666667,8.60726811032204
"113",2002,5,16,6.54718,2.09,0.855,1.22,3.285,0.62745,4.525,0.0211666666666667,8.42021503908682
"114",2002,5,17,0.44505,0.125,0,0.1,2.79,0.66295,4.62,0.0211666666666667,8.38267615210425
"115",2002,5,18,0.15824,0,0,0.08,2.3,0.6595,4.425,0.0211666666666667,8.38247107820218
"116",2002,5,19,0.27692,0,0,0.14,1.96,0.7507,4.83,0.0211666666666667,8.3824284710867
"117",2002,5,20,0.14835,0,0,0.075,1.56,0.8338,4.27,0.0211666666666667,8.38242854210779
"118",2002,5,21,0.40549,0,0,0.205,0.935,0.8988,3.975,0.0211666666666667,8.38247328061381
"119",2002,5,22,0,0,0,0,0.33,0.9543,3.215,0.0211666666666667,8.38256027628213
"120",2002,5,23,0,0,0,0,0.24,0.9617,3.03,0.0211666666666667,8.38267453088001
"121",2002,6,0,0,0,0,0,0.105,0.96515,2.61,0.0423333333333333,8.38281410402188
"122",2002,6,1,0,0,0,0,0.185,0.96835,3.34,0.0423333333333333,8.3829698315502
"123",2002,6,2,0,0,0,0,0.2,0.97025,3.52,0.0423333333333333,8.38313193033609
"124",2002,6,3,0.00989,0,0,0.005,0.04,0.97285,4.245,0.0423333333333333,8.38328830067472
"125",2002,6,4,0,0,0,0,-0.1,0.97445,3.695,0.0423333333333333,8.38342841318435
"126",2002,6,5,0,0,0,0,-0.05,0.9758,3.695,0.0423333333333333,8.38354282290341
"127",2002,6,6,0.4945,0,0,0.25,-0.085,0.95335,5.835,0.0423333333333333,8.38362950980645
"128",2002,6,7,14.54819,3.02,4.84,4.335,-0.8,0.92565,6.12,0.0423333333333333,8.38476176102237
"129",2002,6,8,107.12848,24.955,51.715,29.205,-0.99,0.91455,5.51,0.0423333333333333,8.57219958171722
"130",2002,6,9,264.14212,63.405,133.795,70.135,-0.845,0.9028,5.64,0.0423333333333333,8.57421851142461
"131",2002,6,10,378.84634,103.185,195.28,88.345,-0.26,0.86565,7.31,0.0423333333333333,8.57421528410103
"132",2002,6,11,535.22702,189.035,273.19,81.555,0.265,0.8448,8.005,0.0423333333333333,8.5742150195579
"133",2002,6,12,811.0789,296.035,399.16,114.015,1.49,0.77155,7.38,0.0423333333333333,8.57421509683612
"134",2002,6,13,719.50739,256.375,355.03,107.38,2.125,0.7302,7.875,0.0423333333333333,8.57421542615845
"135",2002,6,14,339.94897,122.72,169.435,49.145,1.96,0.73445,8.675,0.0423333333333333,8.57421506691503
"136",2002,6,15,150.02141,54.985,72.63,20.86,1.165,0.7624,8.565,0.0423333333333333,8.57421519863143
"137",2002,6,16,24.2305,9.115,8.06,3.135,0.9,0.80265,6.79,0.0423333333333333,8.53101319266441
"138",2002,6,17,0.08901,0,0,0.045,0.78,0.7859,7.165,0.0423333333333333,8.39801164513237
"139",2002,6,18,0.10879,0,0,0.055,0.47,0.77115,7.9,0.0423333333333333,8.39764369974129
"140",2002,6,19,0.37582,0,0,0.19,0.07,0.7573,8.29,0.0423333333333333,8.39761366969425
"141",2002,6,20,0.43516,0,0,0.22,-0.68,0.64755,9.25,0.0423333333333333,8.39762114065671
"142",2002,6,21,0.47472,0,0,0.24,-1.425,0.68055,8.915,0.0423333333333333,8.39767660739607
"143",2002,6,22,0.47472,0,0,0.24,-2.075,0.70325,8.285,0.0423333333333333,8.39777776064312
"144",2002,6,23,0.64285,0,0,0.325,-2.805,0.72275,8.41,0.0423333333333333,8.39791904553802
"145",2002,7,0,1.24614,0,0,0.63,-4.07,0.75865,8.32,0.0105833333333333,8.39811113895625
"146",2002,7,1,0.78131,0,0,0.395,-5.24,0.78135,8.37,0.0105833333333333,8.39833425143093
"147",2002,7,2,0.65274,0,0,0.33,-6.065,0.79365,8.105,0.0105833333333333,8.39854079366023
"148",2002,7,3,0.68241,0,0,0.345,-6.925,0.80205,7.365,0.0105833333333333,8.39873352078262
"149",2002,7,4,0.57362,0,0,0.29,-7.76,0.81655,6.045,0.0105833333333333,8.39890226386375
"150",2002,7,5,0.53406,0,0,0.27,-8.27,0.81845,6.395,0.0105833333333333,8.39903326607472
"151",2002,7,6,0.57362,0,0,0.29,-8.845,0.82575,6.155,0.0105833333333333,8.39912236570869
"152",2002,7,7,47.33354,15.145,16,8.785,-9.245,0.82725,5.145,0.0105833333333333,8.59524033609905
"153",2002,7,8,311.10973,103.36,128.295,53.925,-8.415,0.7965,4.985,0.0105833333333333,8.63051827882183
"154",2002,7,9,610.46025,210.015,275.02,98.61,-7.09,0.74065,5.865,0.0105833333333333,8.63065965007097
"155",2002,7,10,837.9797,294.3,399.12,129.35,-5.83,0.6689,7.195,0.0105833333333333,8.63065884872185
"156",2002,7,11,845.80269,301.73,416.535,125.875,-4.94,0.58915,8.395,0.0105833333333333,8.63065881231914
"157",2002,7,12,865.61236,306.48,424.89,131.14,-4.605,0.5706,7.83,0.0105833333333333,8.63065883333153
"158",2002,7,13,854.72347,299.615,412.255,132.5,-4.215,0.56805,5.935,0.0105833333333333,8.63065889224733
"159",2002,7,14,641.19837,219.44,298.255,104.725,-3.475,0.56025,4.045,0.0105833333333333,8.63065911761925
"160",2002,7,15,343.59838,111.98,148.9,61.73,-3.36,0.5662,4.685,0.0105833333333333,8.63065895572332
"161",2002,7,16,65.44213,19.52,22.515,13.565,-3.665,0.603,4.365,0.0105833333333333,8.6306588529214
"162",2002,7,17,0.16813,0.03,0,0.055,-4.895,0.66815,3.665,0.0105833333333333,8.53231198255076
"163",2002,7,18,0.01978,0,0,0.01,-5.635,0.7074,3.295,0.0105833333333333,8.52960944489109
"164",2002,7,19,0.02967,0,0,0.015,-7.025,0.7645,2.67,0.0105833333333333,8.52969160804152
"165",2002,7,20,0,0,0,0,-7.69,0.80385,3.245,0.0105833333333333,8.52970697566663
"166",2002,7,21,0.02967,0,0,0.015,-8.16,0.83845,4.135,0.0105833333333333,8.52976120615581
"167",2002,7,22,0,0,0,0,-7.98,0.85435,4.515,0.0105833333333333,8.52985367506381
"168",2002,7,23,0,0,0,0,-7.185,0.845,4.25,0.0105833333333333,8.52997750732846
"169",2002,8,0,0.23736,0,0,0.12,-7.8,0.84925,4.31,0,8.53012933728988
"170",2002,8,1,0.12857,0,0,0.065,-8.145,0.8553,4.34,0,8.53029885687619
"171",2002,8,2,0,0,0,0,-7.165,0.84445,4.725,0,8.53046546112804
"172",2002,8,3,0.12857,0,0,0.065,-7.245,0.83985,5.035,0,8.53062116703424
"173",2002,8,4,0,0,0,0,-6.73,0.82995,5.225,0,8.53075834628881
"174",2002,8,5,0,0,0,0,-5.815,0.8098,5.42,0,8.53086321472769
"175",2002,8,6,0.31648,0.09,0,0.07,-5.67,0.815,5.78,0,8.5309353296805
"176",2002,8,7,38.54133,13.055,12.875,6.43,-5.77,0.8226,5.64,0,8.66085478761404
"177",2002,8,8,315.60968,104.27,130.02,55.29,-3.94,0.783,6.875,0,8.72383157294502
"178",2002,8,9,582.00672,200.035,260.33,94.205,-0.825,0.6878,8.305,0,8.72402845725627
"179",2002,8,10,809.07123,285.225,383.425,123.81,1.435,0.58855,9.265,0,8.72402600116384
"180",2002,8,11,925.07104,329.235,449.375,138.445,3.26,0.53455,9.115,0,8.7240261129365
"181",2002,8,12,912.50085,324.53,445.995,136.795,4.775,0.49795,9.3,0,8.72402594487651
"182",2002,8,13,818.97112,287.93,396.35,126.11,5.835,0.47495,9.625,0,8.7240259828091
"183",2002,8,14,610.09432,208.985,283.98,99.455,6.73,0.464,9.535,0,8.72402611195382
"184",2002,8,15,315.51078,103.26,137.46,56.25,6.37,0.50265,9.055,0,8.72402660247486
"185",2002,8,16,58.45979,18.545,21.385,11.01,4.79,0.5801,7.435,0,8.72402524203812
"186",2002,8,17,0.86043,0.025,0,0.41,2.295,0.67515,4.84,0,8.6236163694832
"187",2002,8,18,0.00989,0,0,0.005,1.145,0.7236,5.16,0,8.6224533406296
"188",2002,8,19,0,0,0,0,1.07,0.756,5.38,0,8.62253151808438
"189",2002,8,20,0,0,0,0,1.555,0.777,6.6,0,8.62255243795152
"190",2002,8,21,0.01978,0,0,0.01,2.06,0.77635,7.26,0,8.62261250901808
"191",2002,8,22,0.00989,0,0,0.005,1.89,0.7865,7.095,0,8.62271027412705
"192",2002,8,23,0.02967,0,0,0.015,1.69,0.791,6.1,0,8.6228392929875
"193",2002,9,0,0.12857,0,0,0.065,1.705,0.788,6.89,0.0211666666666667,8.62299239562554
"194",2002,9,1,0.01978,0,0,0.01,1.51,0.79105,7.16,0.0211666666666667,8.62315866075497
"195",2002,9,2,0.06923,0,0,0.035,1.335,0.7959,6.6,0.0211666666666667,8.62332296756459
"196",2002,9,3,0.01978,0,0,0.01,1.17,0.80295,5.46,0.0211666666666667,8.62347775910173
"197",2002,9,4,0,0,0,0,1.255,0.8036,6.265,0.0211666666666667,8.62360903578268
"198",2002,9,5,0.01978,0,0,0.01,0.885,0.8176,5.145,0.0211666666666667,8.62371005360776
"199",2002,9,6,0.28681,0.145,0,0,0.895,0.82085,5.415,0.0211666666666667,8.62377662750482
"200",2002,9,7,54.63236,18.335,19.42,9.285,0.915,0.82625,6.31,0.0211666666666667,8.80210136872204
"201",2002,9,8,202.09226,70.695,83.67,31.475,2.27,0.79445,6.375,0.0211666666666667,8.82021384922704
"202",2002,9,9,590.99673,204.31,265.04,94.475,5.54,0.69075,6.5,0.0211666666666667,8.82025295567493
"203",2002,9,10,629.993,225.33,310.23,93.17,8.495,0.5865,6.95,0.0211666666666667,8.82025188796083
"204",2002,9,11,401.24719,148.37,203.375,54.485,9.385,0.55695,6.845,0.0211666666666667,8.82025186136551
"205",2002,9,12,475.75845,174.705,238.905,65.82,9.95,0.54195,5.615,0.0211666666666667,8.82025193187501
"206",2002,9,13,411.58224,151.175,205.29,56.905,11.265,0.49825,5.72,0.0211666666666667,8.82025221630264
"207",2002,9,14,272.45961,98.865,134.575,38.88,11.375,0.5056,5.11,0.0211666666666667,8.82025192996687
"208",2002,9,15,108.99769,40.42,52.895,14.685,11.3,0.51725,3.91,0.0211666666666667,8.82025212324828
"209",2002,9,16,23.76567,8.48,8.89,3.535,9.565,0.5846,4.75,0.0211666666666667,8.76376950817756
"210",2002,9,17,0.35604,0.07,0,0.11,7.615,0.64625,3.54,0.0211666666666667,8.67038299881268
"211",2002,9,18,0,0,0,0,6.61,0.68135,3.14,0.0211666666666667,8.67035694837704
"212",2002,9,19,0,0,0,0,5.665,0.71565,1.77,0.0211666666666667,8.67035044345532
"213",2002,9,20,0.07912,0,0,0.04,5.66,0.72275,3.95,0.0211666666666667,8.67037665025148
"214",2002,9,21,0.04945,0,0,0.025,6.405,0.7054,3.87,0.0211666666666667,8.67044511303094
"215",2002,9,22,0.02967,0,0,0.015,6.395,0.6991,2.785,0.0211666666666667,8.67054944657857
"216",2002,9,23,0,0,0,0,6.27,0.69605,3.375,0.0211666666666667,8.67068323649015
"217",2002,10,0,0.08901,0,0,0.045,5.805,0.7125,2.465,0,8.67083867104358
"218",2002,10,1,0,0,0,0,5.185,0.73225,2.475,0,8.67100434625247
"219",2002,10,2,0,0,0,0,4.87,0.7476,2.435,0,8.67116632601109
"220",2002,10,3,0,0,0,0,4.56,0.7639,3.4,0,8.6713164097614
"221",2002,10,4,0.02967,0,0,0.015,4.085,0.78915,1.21,0,8.6714439125492
"222",2002,10,5,0,0,0,0,4.46,0.77295,0.635,0,8.67153995285475
"223",2002,10,6,0,0,0,0,4.255,0.78295,1.755,0,8.67159715858044
"224",2002,10,7,9.56363,3.5,3.06,1.335,3.715,0.80005,1.99,0,8.67173917164092
"225",2002,10,8,91.05723,34.025,44.04,12.01,3.435,0.8184,1.635,0,8.77266269374229
"226",2002,10,9,227.73703,84.895,113.72,30.24,5.48,0.75815,2.52,0,8.77329370262957
"227",2002,10,10,387.41108,143.21,196.565,52.65,7.205,0.6779,3.71,0,8.77326500976513
"228",2002,10,11,319.14041,118.785,160.92,42.56,8.135,0.63585,4.725,0,8.77326442785606
"229",2002,10,12,394.09672,145.925,199.005,53.315,8.615,0.60815,4.765,0,8.77326443968648
"230",2002,10,13,274.89255,102.805,137.84,36.17,9.315,0.54515,5.645,0,8.77326436970346
"231",2002,10,14,220.68546,81.785,109.28,29.785,8.93,0.54905,6.135,0,8.77326438597603
"232",2002,10,15,105.45707,39.135,49.49,14.18,8.07,0.56295,5.49,0,8.77326442401472
"233",2002,10,16,14.07347,4.88,3.455,2.235,6.215,0.6426,5.42,0,8.68419443678963
"234",2002,10,17,0.33626,0,0,0.17,4.595,0.7135,3.4,0,8.64085635725101
"235",2002,10,18,0.14835,0,0,0.075,3.245,0.75395,3.555,0,8.64088317891728
"236",2002,10,19,0.05934,0,0,0.03,1.905,0.7842,4.505,0,8.64087747788215
"237",2002,10,20,0.22747,0,0,0.115,0.9,0.8215,5.115,0,8.64090938642981
"238",2002,10,21,0.00989,0,0,0.005,-0.085,0.85255,4.595,0,8.64098377193702
"239",2002,10,22,0.01978,0,0,0.01,-0.56,0.86915,4.555,0,8.64109104874249
"240",2002,10,23,0,0,0,0,-0.585,0.8671,5.575,0,8.64122688067408
"241",2002,11,0,0,0,0,0,-0.365,0.8663,5.65,0.0105833333333333,8.64138161108789
"242",2002,11,1,0,0,0,0,1.11,0.80995,6.305,0.0105833333333333,8.64154503929073
"243",2002,11,2,0,0,0,0,1.69,0.7585,6.15,0.0105833333333333,8.64170597788803
"244",2002,11,3,0,0,0,0,1.73,0.74815,5.54,0.0105833333333333,8.6418532746004
"245",2002,11,4,0.05934,0,0,0.03,1.485,0.7388,5.365,0.0105833333333333,8.64197804293588
"246",2002,11,5,0,0,0,0,1.485,0.73355,5.68,0.0105833333333333,8.64207021855403
"247",2002,11,6,0.01978,0,0,0.01,1.205,0.7365,6.105,0.0105833333333333,8.64212282550849
"248",2002,11,7,17.62398,6.615,5.905,2.295,1.09,0.7416,4.875,0.0105833333333333,8.64323457942887
"249",2002,11,8,146.16431,53.205,70.99,20.69,1.225,0.7182,5.79,0.0105833333333333,8.75176858606278
"250",2002,11,9,549.23126,189.79,255.875,87.88,1.39,0.70015,5.705,0.0105833333333333,8.75190053286893
"251",2002,11,10,824.38095,288.3,393.095,128.475,2.175,0.6724,4.5,0.0105833333333333,8.75188516418333
"252",2002,11,11,964.31456,340.65,470.43,146.87,3.225,0.635,4.325,0.0105833333333333,8.75188484577614
"253",2002,11,12,979.59461,346.13,478.57,149.115,4.34,0.5994,5.34,0.0105833333333333,8.75188490162608
"254",2002,11,13,871.34856,304.435,421.08,136.085,5.155,0.5742,6.5,0.0105833333333333,8.75188511270198
"255",2002,11,14,652.86857,222.505,304.03,107.56,5.925,0.5485,6.48,0.0105833333333333,8.7518849906041
"256",2002,11,15,355.61473,115.235,155.47,64.55,5.925,0.56315,6.67,0.0105833333333333,8.75188490486574
"257",2002,11,16,74.06621,21.715,26.82,15.73,4.62,0.62505,5.51,0.0105833333333333,8.75188492930777
"258",2002,11,17,0.7912,0.055,0,0.345,2.145,0.7243,4.485,0.0105833333333333,8.70746792847263
"259",2002,11,18,0.24725,0,0,0.125,0.56,0.77215,4.81,0.0105833333333333,8.7108402252364
"260",2002,11,19,0.01978,0,0,0.01,-0.385,0.82085,5,0.0105833333333333,8.71103988611376
"261",2002,11,20,0.04945,0,0,0.025,-0.96,0.85475,4.85,0.0105833333333333,8.71107692081944
"262",2002,11,21,0.01978,0,0,0.01,-1.345,0.8708,4.615,0.0105833333333333,8.7111509125841
"263",2002,11,22,0.03956,0,0,0.02,-2.19,0.87645,4.06,0.0105833333333333,8.71126053861572
"264",2002,11,23,0,0,0,0,-2.27,0.8722,4.4,0.0105833333333333,8.71139869538599
"265",2002,12,0,0,0,0,0,-1.815,0.8541,4.375,0.0211666666666667,8.71155424781196
"266",2002,12,1,0,0,0,0,-1.355,0.8325,4.34,0.0211666666666667,8.71171809414173
"267",2002,12,2,0,0,0,0,-1.22,0.8315,4.61,0.0211666666666667,8.71187890142646
"268",2002,12,3,0,0,0,0,-0.92,0.8168,5.23,0.0211666666666667,8.71202546476314
"269",2002,12,4,0,0,0,0,-0.415,0.81145,5.7,0.0211666666666667,8.71214763038952
