DOY,Leaf_Mg_per_ha,Stem_Mg_per_ha,Rep_Mg_per_ha,Seed_Mg_per_ha,Litter_Mg_per_ha,CumLitter_Mg_per_ha
179,0.040815550055146,0.0170797372473185,0,0,0,0
189,0.163863273875505,0.138449024803329,0,0,0,0
203,0.133774433506304,0.18371075937777,0.000549316200956573,0,0,0
217,0.228326657644473,0.448744065190288,0.0309899984999309,0,0,0
231,0.202475421469591,0.453447470747275,0.218402543503905,0,0.0456182274998721,0.0456182274998721
246,0.0754751653831798,0.275321356095752,0.573548828062959,0.36605836251352,0.0724761221542088,0.0676627659537074
259,0.344550032518756,0.151045377683595,0.743440701063986,0.514421560164731,0.0495275235053204,0.0320523860205109
288,0,0.148389260861146,0.141828616948454,0.115260823492553,0.275546039297454,0.267829516105734
