DOY,Leaf_Mg_per_ha,Stem_Mg_per_ha,Rep_Mg_per_ha,Seed_Mg_per_ha,Litter_Mg_per_ha,CumLitter_Mg_per_ha
179,0.0121776955578474,0.00950787344893305,0,0,0,0
189,0.142640045795038,0.109383199904176,0,0,0,0
203,0.177916465090709,0.248940595783807,0,0,0,0
217,0.25795108586025,0.244527140324405,0.0313163190335259,0,0,0
231,0.528721279856745,1.18353567664589,0.465652015317833,0,0.037439288642281,0.037439288642281
246,0.29122352893069,0.636684906557569,0.633484411861488,0.291392026870204,0.111591434976388,0.118877324939733
259,0.223246943484453,0.273193270117331,0.511169174856736,0.306420610517469,0.0488099597607866,0.12568467101843
288,0,0.273877008613561,0.587834187583558,0.449754369059937,0.2849973919745,0.392341059047314
